Enc,Nombre,Pregunta,Rta1,Rta2,Fecha
Rosario202101,Nombre2362 Apellido2362,¿Cuál de las siguientes relaciones políticas y/o institucionales usted considera más importantes para Rosario?- 1 para La de la municipalidad con la provincia- 2 para La de la municipalidad con el gobierno nacional- 3 para La del gobierno provincial con el nacional- 4 para Ninguna en particular- 9 para No sabe.,3 para La del gobierno provincial con el nacional,3,2021-02-01 18:56:26
Rosario202101,Nombre2383 Apellido2383,¿Cuál de las siguientes relaciones políticas y/o institucionales usted considera más importantes para Rosario?- 1 para La de la municipalidad con la provincia- 2 para La de la municipalidad con el gobierno nacional- 3 para La del gobierno provincial con el nacional- 4 para Ninguna en particular- 9 para No sabe.,2 para La de la municipalidad con el gobierno nacional,2,2021-02-01 18:59:45
Rosario202101,Nombre2407 Apellido2407,¿Cuál de las siguientes relaciones políticas y/o institucionales usted considera más importantes para Rosario?- 1 para La de la municipalidad con la provincia- 2 para La de la municipalidad con el gobierno nacional- 3 para La del gobierno provincial con el nacional- 4 para Ninguna en particular- 9 para No sabe.,4 para Ninguna en particular,4,2021-02-01 19:04:30
Rosario202101,Nombre2459 Apellido2459,¿Cuál de las siguientes relaciones políticas y/o institucionales usted considera más importantes para Rosario?- 1 para La de la municipalidad con la provincia- 2 para La de la municipalidad con el gobierno nacional- 3 para La del gobierno provincial con el nacional- 4 para Ninguna en particular- 9 para No sabe.,2 para La de la municipalidad con el gobierno nacional,2,2021-02-01 19:14:43
Rosario202101,Nombre2513 Apellido2513,¿Cuál de las siguientes relaciones políticas y/o institucionales usted considera más importantes para Rosario?- 1 para La de la municipalidad con la provincia- 2 para La de la municipalidad con el gobierno nacional- 3 para La del gobierno provincial con el nacional- 4 para Ninguna en particular- 9 para No sabe.,1 para La de la municipalidad con la provincia,1,2021-02-01 19:24:37
Rosario202101,Nombre2672 Apellido2672,¿Cuál de las siguientes relaciones políticas y/o institucionales usted considera más importantes para Rosario?- 1 para La de la municipalidad con la provincia- 2 para La de la municipalidad con el gobierno nacional- 3 para La del gobierno provincial con el nacional- 4 para Ninguna en particular- 9 para No sabe.,3 para La del gobierno provincial con el nacional,3,2021-02-01 19:52:24
Rosario202101,Nombre2833 Apellido2833,¿Cuál de las siguientes relaciones políticas y/o institucionales usted considera más importantes para Rosario?- 1 para La de la municipalidad con la provincia- 2 para La de la municipalidad con el gobierno nacional- 3 para La del gobierno provincial con el nacional- 4 para Ninguna en particular- 9 para No sabe.,4 para Ninguna en particular,4,2021-02-02 11:48:48
Rosario202101,Nombre2900 Apellido2900,¿Cuál de las siguientes relaciones políticas y/o institucionales usted considera más importantes para Rosario?- 1 para La de la municipalidad con la provincia- 2 para La de la municipalidad con el gobierno nacional- 3 para La del gobierno provincial con el nacional- 4 para Ninguna en particular- 9 para No sabe.,1 para La de la municipalidad con la provincia,1,2021-02-02 11:59:51
Rosario202101,Nombre2927 Apellido2927,¿Cuál de las siguientes relaciones políticas y/o institucionales usted considera más importantes para Rosario?- 1 para La de la municipalidad con la provincia- 2 para La de la municipalidad con el gobierno nacional- 3 para La del gobierno provincial con el nacional- 4 para Ninguna en particular- 9 para No sabe.,1 para La de la municipalidad con la provincia,1,2021-02-02 12:04:10
Rosario202101,Nombre2974 Apellido2974,¿Cuál de las siguientes relaciones políticas y/o institucionales usted considera más importantes para Rosario?- 1 para La de la municipalidad con la provincia- 2 para La de la municipalidad con el gobierno nacional- 3 para La del gobierno provincial con el nacional- 4 para Ninguna en particular- 9 para No sabe.,1 para La de la municipalidad con la provincia,1,2021-02-02 12:15:36
Rosario202101,Nombre3058 Apellido3058,¿Cuál de las siguientes relaciones políticas y/o institucionales usted considera más importantes para Rosario?- 1 para La de la municipalidad con la provincia- 2 para La de la municipalidad con el gobierno nacional- 3 para La del gobierno provincial con el nacional- 4 para Ninguna en particular- 9 para No sabe.,3 para La del gobierno provincial con el nacional,3,2021-02-02 12:35:39
Rosario202101,Nombre3088 Apellido3088,¿Cuál de las siguientes relaciones políticas y/o institucionales usted considera más importantes para Rosario?- 1 para La de la municipalidad con la provincia- 2 para La de la municipalidad con el gobierno nacional- 3 para La del gobierno provincial con el nacional- 4 para Ninguna en particular- 9 para No sabe.,2 para La de la municipalidad con el gobierno nacional,2,2021-02-02 12:42:34
Rosario202101,Nombre3113 Apellido3113,¿Cuál de las siguientes relaciones políticas y/o institucionales usted considera más importantes para Rosario?- 1 para La de la municipalidad con la provincia- 2 para La de la municipalidad con el gobierno nacional- 3 para La del gobierno provincial con el nacional- 4 para Ninguna en particular- 9 para No sabe.,9 para No sabe,9,2021-02-02 12:49:46
Rosario202101,Nombre3140 Apellido3140,¿Cuál de las siguientes relaciones políticas y/o institucionales usted considera más importantes para Rosario?- 1 para La de la municipalidad con la provincia- 2 para La de la municipalidad con el gobierno nacional- 3 para La del gobierno provincial con el nacional- 4 para Ninguna en particular- 9 para No sabe.,1 para La de la municipalidad con la provincia,1,2021-02-02 12:53:37
Rosario202101,Nombre3170 Apellido3170,¿Cuál de las siguientes relaciones políticas y/o institucionales usted considera más importantes para Rosario?- 1 para La de la municipalidad con la provincia- 2 para La de la municipalidad con el gobierno nacional- 3 para La del gobierno provincial con el nacional- 4 para Ninguna en particular- 9 para No sabe.,4 para Ninguna en particular,4,2021-02-02 13:00:41
Rosario202101,Nombre3192 Apellido3192,¿Cuál de las siguientes relaciones políticas y/o institucionales usted considera más importantes para Rosario?- 1 para La de la municipalidad con la provincia- 2 para La de la municipalidad con el gobierno nacional- 3 para La del gobierno provincial con el nacional- 4 para Ninguna en particular- 9 para No sabe.,2 para La de la municipalidad con el gobierno nacional,2,2021-02-02 13:06:04
Rosario202101,Nombre3203 Apellido3203,¿Cuál de las siguientes relaciones políticas y/o institucionales usted considera más importantes para Rosario?- 1 para La de la municipalidad con la provincia- 2 para La de la municipalidad con el gobierno nacional- 3 para La del gobierno provincial con el nacional- 4 para Ninguna en particular- 9 para No sabe.,3 para La del gobierno provincial con el nacional,3,2021-02-02 13:07:18
Rosario202101,Nombre3208 Apellido3208,¿Cuál de las siguientes relaciones políticas y/o institucionales usted considera más importantes para Rosario?- 1 para La de la municipalidad con la provincia- 2 para La de la municipalidad con el gobierno nacional- 3 para La del gobierno provincial con el nacional- 4 para Ninguna en particular- 9 para No sabe.,4 para Ninguna en particular,4,2021-02-02 13:08:46
Rosario202101,Nombre3230 Apellido3230,¿Cuál de las siguientes relaciones políticas y/o institucionales usted considera más importantes para Rosario?- 1 para La de la municipalidad con la provincia- 2 para La de la municipalidad con el gobierno nacional- 3 para La del gobierno provincial con el nacional- 4 para Ninguna en particular- 9 para No sabe.,4 para Ninguna en particular,4,2021-02-02 13:14:57
Rosario202101,Nombre3300 Apellido3300,¿Cuál de las siguientes relaciones políticas y/o institucionales usted considera más importantes para Rosario?- 1 para La de la municipalidad con la provincia- 2 para La de la municipalidad con el gobierno nacional- 3 para La del gobierno provincial con el nacional- 4 para Ninguna en particular- 9 para No sabe.,4 para Ninguna en particular,4,2021-02-02 13:33:59
Rosario202101,Nombre3372 Apellido3372,¿Cuál de las siguientes relaciones políticas y/o institucionales usted considera más importantes para Rosario?- 1 para La de la municipalidad con la provincia- 2 para La de la municipalidad con el gobierno nacional- 3 para La del gobierno provincial con el nacional- 4 para Ninguna en particular- 9 para No sabe.,3 para La del gobierno provincial con el nacional,3,2021-02-02 13:51:18
Rosario202101,Nombre3427 Apellido3427,¿Cuál de las siguientes relaciones políticas y/o institucionales usted considera más importantes para Rosario?- 1 para La de la municipalidad con la provincia- 2 para La de la municipalidad con el gobierno nacional- 3 para La del gobierno provincial con el nacional- 4 para Ninguna en particular- 9 para No sabe.,9 para No sabe,9,2021-02-02 14:00:52
Rosario202101,Nombre3496 Apellido3496,¿Cuál de las siguientes relaciones políticas y/o institucionales usted considera más importantes para Rosario?- 1 para La de la municipalidad con la provincia- 2 para La de la municipalidad con el gobierno nacional- 3 para La del gobierno provincial con el nacional- 4 para Ninguna en particular- 9 para No sabe.,4 para Ninguna en particular,4,2021-02-02 14:15:40
Rosario202101,Nombre3498 Apellido3498,¿Cuál de las siguientes relaciones políticas y/o institucionales usted considera más importantes para Rosario?- 1 para La de la municipalidad con la provincia- 2 para La de la municipalidad con el gobierno nacional- 3 para La del gobierno provincial con el nacional- 4 para Ninguna en particular- 9 para No sabe.,4 para Ninguna en particular,4,2021-02-02 14:16:35
Rosario202101,Nombre3539 Apellido3539,¿Cuál de las siguientes relaciones políticas y/o institucionales usted considera más importantes para Rosario?- 1 para La de la municipalidad con la provincia- 2 para La de la municipalidad con el gobierno nacional- 3 para La del gobierno provincial con el nacional- 4 para Ninguna en particular- 9 para No sabe.,4 para Ninguna en particular,4,2021-02-02 14:31:25
Rosario202101,Nombre3693 Apellido3693,¿Cuál de las siguientes relaciones políticas y/o institucionales usted considera más importantes para Rosario?- 1 para La de la municipalidad con la provincia- 2 para La de la municipalidad con el gobierno nacional- 3 para La del gobierno provincial con el nacional- 4 para Ninguna en particular- 9 para No sabe.,3 para La del gobierno provincial con el nacional,3,2021-02-02 15:10:40
Rosario202101,Nombre3701 Apellido3701,¿Cuál de las siguientes relaciones políticas y/o institucionales usted considera más importantes para Rosario?- 1 para La de la municipalidad con la provincia- 2 para La de la municipalidad con el gobierno nacional- 3 para La del gobierno provincial con el nacional- 4 para Ninguna en particular- 9 para No sabe.,1 para La de la municipalidad con la provincia,1,2021-02-02 15:12:40
Rosario202101,Nombre3782 Apellido3782,¿Cuál de las siguientes relaciones políticas y/o institucionales usted considera más importantes para Rosario?- 1 para La de la municipalidad con la provincia- 2 para La de la municipalidad con el gobierno nacional- 3 para La del gobierno provincial con el nacional- 4 para Ninguna en particular- 9 para No sabe.,4 para Ninguna en particular,4,2021-02-02 15:24:33
Rosario202101,Nombre3781 Apellido3781,¿Cuál de las siguientes relaciones políticas y/o institucionales usted considera más importantes para Rosario?- 1 para La de la municipalidad con la provincia- 2 para La de la municipalidad con el gobierno nacional- 3 para La del gobierno provincial con el nacional- 4 para Ninguna en particular- 9 para No sabe.,4 para Ninguna en particular,4,2021-02-02 15:25:08
Rosario202101,Nombre3867 Apellido3867,¿Cuál de las siguientes relaciones políticas y/o institucionales usted considera más importantes para Rosario?- 1 para La de la municipalidad con la provincia- 2 para La de la municipalidad con el gobierno nacional- 3 para La del gobierno provincial con el nacional- 4 para Ninguna en particular- 9 para No sabe.,4 para Ninguna en particular,4,2021-02-02 15:43:32
Rosario202101,Nombre3956 Apellido3956,¿Cuál de las siguientes relaciones políticas y/o institucionales usted considera más importantes para Rosario?- 1 para La de la municipalidad con la provincia- 2 para La de la municipalidad con el gobierno nacional- 3 para La del gobierno provincial con el nacional- 4 para Ninguna en particular- 9 para No sabe.,2 para La de la municipalidad con el gobierno nacional,2,2021-02-02 16:00:10
Rosario202101,Nombre4077 Apellido4077,¿Cuál de las siguientes relaciones políticas y/o institucionales usted considera más importantes para Rosario?- 1 para La de la municipalidad con la provincia- 2 para La de la municipalidad con el gobierno nacional- 3 para La del gobierno provincial con el nacional- 4 para Ninguna en particular- 9 para No sabe.,1 para La de la municipalidad con la provincia,1,2021-02-02 16:25:31
Rosario202101,Nombre4086 Apellido4086,¿Cuál de las siguientes relaciones políticas y/o institucionales usted considera más importantes para Rosario?- 1 para La de la municipalidad con la provincia- 2 para La de la municipalidad con el gobierno nacional- 3 para La del gobierno provincial con el nacional- 4 para Ninguna en particular- 9 para No sabe.,2 para La de la municipalidad con el gobierno nacional,2,2021-02-02 16:27:48
Rosario202101,Nombre4168 Apellido4168,¿Cuál de las siguientes relaciones políticas y/o institucionales usted considera más importantes para Rosario?- 1 para La de la municipalidad con la provincia- 2 para La de la municipalidad con el gobierno nacional- 3 para La del gobierno provincial con el nacional- 4 para Ninguna en particular- 9 para No sabe.,3 para La del gobierno provincial con el nacional,3,2021-02-02 16:39:39
Rosario202101,Nombre4239 Apellido4239,¿Cuál de las siguientes relaciones políticas y/o institucionales usted considera más importantes para Rosario?- 1 para La de la municipalidad con la provincia- 2 para La de la municipalidad con el gobierno nacional- 3 para La del gobierno provincial con el nacional- 4 para Ninguna en particular- 9 para No sabe.,4 para Ninguna en particular,4,2021-02-02 16:49:48
Rosario202101,Nombre4278 Apellido4278,¿Cuál de las siguientes relaciones políticas y/o institucionales usted considera más importantes para Rosario?- 1 para La de la municipalidad con la provincia- 2 para La de la municipalidad con el gobierno nacional- 3 para La del gobierno provincial con el nacional- 4 para Ninguna en particular- 9 para No sabe.,4 para Ninguna en particular,4,2021-02-02 16:56:16
Rosario202101,Nombre4327 Apellido4327,¿Cuál de las siguientes relaciones políticas y/o institucionales usted considera más importantes para Rosario?- 1 para La de la municipalidad con la provincia- 2 para La de la municipalidad con el gobierno nacional- 3 para La del gobierno provincial con el nacional- 4 para Ninguna en particular- 9 para No sabe.,1 para La de la municipalidad con la provincia,1,2021-02-02 17:03:40
Rosario202101,Nombre4339 Apellido4339,¿Cuál de las siguientes relaciones políticas y/o institucionales usted considera más importantes para Rosario?- 1 para La de la municipalidad con la provincia- 2 para La de la municipalidad con el gobierno nacional- 3 para La del gobierno provincial con el nacional- 4 para Ninguna en particular- 9 para No sabe.,3 para La del gobierno provincial con el nacional,3,2021-02-02 17:04:21
Rosario202101,Nombre4411 Apellido4411,¿Cuál de las siguientes relaciones políticas y/o institucionales usted considera más importantes para Rosario?- 1 para La de la municipalidad con la provincia- 2 para La de la municipalidad con el gobierno nacional- 3 para La del gobierno provincial con el nacional- 4 para Ninguna en particular- 9 para No sabe.,4 para Ninguna en particular,4,2021-02-02 17:16:42
Rosario202101,Nombre4519 Apellido4519,¿Cuál de las siguientes relaciones políticas y/o institucionales usted considera más importantes para Rosario?- 1 para La de la municipalidad con la provincia- 2 para La de la municipalidad con el gobierno nacional- 3 para La del gobierno provincial con el nacional- 4 para Ninguna en particular- 9 para No sabe.,1 para La de la municipalidad con la provincia,1,2021-02-02 17:35:48
Rosario202101,Nombre4561 Apellido4561,¿Cuál de las siguientes relaciones políticas y/o institucionales usted considera más importantes para Rosario?- 1 para La de la municipalidad con la provincia- 2 para La de la municipalidad con el gobierno nacional- 3 para La del gobierno provincial con el nacional- 4 para Ninguna en particular- 9 para No sabe.,3 para La del gobierno provincial con el nacional,3,2021-02-02 17:42:29
Rosario202101,Nombre4564 Apellido4564,¿Cuál de las siguientes relaciones políticas y/o institucionales usted considera más importantes para Rosario?- 1 para La de la municipalidad con la provincia- 2 para La de la municipalidad con el gobierno nacional- 3 para La del gobierno provincial con el nacional- 4 para Ninguna en particular- 9 para No sabe.,9 para No sabe,9,2021-02-02 17:43:32
Rosario202101,Nombre4603 Apellido4603,¿Cuál de las siguientes relaciones políticas y/o institucionales usted considera más importantes para Rosario?- 1 para La de la municipalidad con la provincia- 2 para La de la municipalidad con el gobierno nacional- 3 para La del gobierno provincial con el nacional- 4 para Ninguna en particular- 9 para No sabe.,3 para La del gobierno provincial con el nacional,3,2021-02-02 17:49:58
Rosario202101,Nombre4722 Apellido4722,¿Cuál de las siguientes relaciones políticas y/o institucionales usted considera más importantes para Rosario?- 1 para La de la municipalidad con la provincia- 2 para La de la municipalidad con el gobierno nacional- 3 para La del gobierno provincial con el nacional- 4 para Ninguna en particular- 9 para No sabe.,2 para La de la municipalidad con el gobierno nacional,2,2021-02-02 18:16:41
Rosario202101,Nombre4808 Apellido4808,¿Cuál de las siguientes relaciones políticas y/o institucionales usted considera más importantes para Rosario?- 1 para La de la municipalidad con la provincia- 2 para La de la municipalidad con el gobierno nacional- 3 para La del gobierno provincial con el nacional- 4 para Ninguna en particular- 9 para No sabe.,3 para La del gobierno provincial con el nacional,3,2021-02-02 18:33:06
Rosario202101,Nombre4889 Apellido4889,¿Cuál de las siguientes relaciones políticas y/o institucionales usted considera más importantes para Rosario?- 1 para La de la municipalidad con la provincia- 2 para La de la municipalidad con el gobierno nacional- 3 para La del gobierno provincial con el nacional- 4 para Ninguna en particular- 9 para No sabe.,2 para La de la municipalidad con el gobierno nacional,2,2021-02-02 18:44:43
Rosario202101,Nombre4975 Apellido4975,¿Cuál de las siguientes relaciones políticas y/o institucionales usted considera más importantes para Rosario?- 1 para La de la municipalidad con la provincia- 2 para La de la municipalidad con el gobierno nacional- 3 para La del gobierno provincial con el nacional- 4 para Ninguna en particular- 9 para No sabe.,4 para Ninguna en particular,4,2021-02-02 19:03:32
Rosario202101,Nombre4993 Apellido4993,¿Cuál de las siguientes relaciones políticas y/o institucionales usted considera más importantes para Rosario?- 1 para La de la municipalidad con la provincia- 2 para La de la municipalidad con el gobierno nacional- 3 para La del gobierno provincial con el nacional- 4 para Ninguna en particular- 9 para No sabe.,4 para Ninguna en particular,4,2021-02-02 19:06:50
Rosario202101,Nombre5104 Apellido5104,¿Cuál de las siguientes relaciones políticas y/o institucionales usted considera más importantes para Rosario?- 1 para La de la municipalidad con la provincia- 2 para La de la municipalidad con el gobierno nacional- 3 para La del gobierno provincial con el nacional- 4 para Ninguna en particular- 9 para No sabe.,9 para No sabe,9,2021-02-02 19:28:07
Rosario202101,Nombre5237 Apellido5237,¿Cuál de las siguientes relaciones políticas y/o institucionales usted considera más importantes para Rosario?- 1 para La de la municipalidad con la provincia- 2 para La de la municipalidad con el gobierno nacional- 3 para La del gobierno provincial con el nacional- 4 para Ninguna en particular- 9 para No sabe.,2 para La de la municipalidad con el gobierno nacional,2,2021-02-02 19:48:59
Rosario202101,Nombre5305 Apellido5305,¿Cuál de las siguientes relaciones políticas y/o institucionales usted considera más importantes para Rosario?- 1 para La de la municipalidad con la provincia- 2 para La de la municipalidad con el gobierno nacional- 3 para La del gobierno provincial con el nacional- 4 para Ninguna en particular- 9 para No sabe.,1 para La de la municipalidad con la provincia,1,2021-02-02 20:00:30
Rosario202101,Nombre5302 Apellido5302,¿Cuál de las siguientes relaciones políticas y/o institucionales usted considera más importantes para Rosario?- 1 para La de la municipalidad con la provincia- 2 para La de la municipalidad con el gobierno nacional- 3 para La del gobierno provincial con el nacional- 4 para Ninguna en particular- 9 para No sabe.,4 para Ninguna en particular,4,2021-02-02 20:00:47
Rosario202101,Nombre15 Apellido15,Si tendría que calificar de 1 a 9 la forma en el que el gobernador Omar Perotti se ocupa de los problemas de los santafesinos. ¿Qué nota le pondría?,5 para Cinco,5,2021-02-01 11:06:31
Rosario202101,Nombre248 Apellido248,Si tendría que calificar de 1 a 9 la forma en el que el gobernador Omar Perotti se ocupa de los problemas de los santafesinos. ¿Qué nota le pondría?,7 para Siete,7,2021-02-01 11:49:15
Rosario202101,Nombre271 Apellido271,Si tendría que calificar de 1 a 9 la forma en el que el gobernador Omar Perotti se ocupa de los problemas de los santafesinos. ¿Qué nota le pondría?,5 para Cinco,5,2021-02-01 11:55:50
Rosario202101,Nombre357 Apellido357,Si tendría que calificar de 1 a 9 la forma en el que el gobernador Omar Perotti se ocupa de los problemas de los santafesinos. ¿Qué nota le pondría?,1 para Uno,1,2021-02-01 12:16:38
Rosario202101,Nombre427 Apellido427,Si tendría que calificar de 1 a 9 la forma en el que el gobernador Omar Perotti se ocupa de los problemas de los santafesinos. ¿Qué nota le pondría?,1 para Uno,1,2021-02-01 12:28:45
Rosario202101,Nombre516 Apellido516,Si tendría que calificar de 1 a 9 la forma en el que el gobernador Omar Perotti se ocupa de los problemas de los santafesinos. ¿Qué nota le pondría?,3 para Tres,3,2021-02-01 12:46:48
Rosario202101,Nombre537 Apellido537,Si tendría que calificar de 1 a 9 la forma en el que el gobernador Omar Perotti se ocupa de los problemas de los santafesinos. ¿Qué nota le pondría?,4 para Cuatro,4,2021-02-01 12:53:32
Rosario202101,Nombre567 Apellido567,Si tendría que calificar de 1 a 9 la forma en el que el gobernador Omar Perotti se ocupa de los problemas de los santafesinos. ¿Qué nota le pondría?,1 para Uno,1,2021-02-01 13:02:01
Rosario202101,Nombre599 Apellido599,Si tendría que calificar de 1 a 9 la forma en el que el gobernador Omar Perotti se ocupa de los problemas de los santafesinos. ¿Qué nota le pondría?,6 para Seis,6,2021-02-01 13:11:49
Rosario202101,Nombre620 Apellido620,Si tendría que calificar de 1 a 9 la forma en el que el gobernador Omar Perotti se ocupa de los problemas de los santafesinos. ¿Qué nota le pondría?,7 para Siete,7,2021-02-01 13:19:55
Rosario202101,Nombre661 Apellido661,Si tendría que calificar de 1 a 9 la forma en el que el gobernador Omar Perotti se ocupa de los problemas de los santafesinos. ¿Qué nota le pondría?,4 para Cuatro,4,2021-02-01 13:31:16
Rosario202101,Nombre681 Apellido681,Si tendría que calificar de 1 a 9 la forma en el que el gobernador Omar Perotti se ocupa de los problemas de los santafesinos. ¿Qué nota le pondría?,1 para Uno,1,2021-02-01 13:34:18
Rosario202101,Nombre687 Apellido687,Si tendría que calificar de 1 a 9 la forma en el que el gobernador Omar Perotti se ocupa de los problemas de los santafesinos. ¿Qué nota le pondría?,1 para Uno,1,2021-02-01 13:35:41
Rosario202101,Nombre787 Apellido787,Si tendría que calificar de 1 a 9 la forma en el que el gobernador Omar Perotti se ocupa de los problemas de los santafesinos. ¿Qué nota le pondría?,5 para Cinco,5,2021-02-01 13:50:05
Rosario202101,Nombre915 Apellido915,Si tendría que calificar de 1 a 9 la forma en el que el gobernador Omar Perotti se ocupa de los problemas de los santafesinos. ¿Qué nota le pondría?,3 para Tres,3,2021-02-01 14:07:42
Rosario202101,Nombre925 Apellido925,Si tendría que calificar de 1 a 9 la forma en el que el gobernador Omar Perotti se ocupa de los problemas de los santafesinos. ¿Qué nota le pondría?,5 para Cinco,5,2021-02-01 14:09:07
Rosario202101,Nombre934 Apellido934,Si tendría que calificar de 1 a 9 la forma en el que el gobernador Omar Perotti se ocupa de los problemas de los santafesinos. ¿Qué nota le pondría?,1 para Uno,1,2021-02-01 14:10:35
Rosario202101,Nombre983 Apellido983,Si tendría que calificar de 1 a 9 la forma en el que el gobernador Omar Perotti se ocupa de los problemas de los santafesinos. ¿Qué nota le pondría?,6 para Seis,6,2021-02-01 14:17:56
Rosario202101,Nombre1042 Apellido1042,Si tendría que calificar de 1 a 9 la forma en el que el gobernador Omar Perotti se ocupa de los problemas de los santafesinos. ¿Qué nota le pondría?,4 para Cuatro,4,2021-02-01 14:24:50
Rosario202101,Nombre1085 Apellido1085,Si tendría que calificar de 1 a 9 la forma en el que el gobernador Omar Perotti se ocupa de los problemas de los santafesinos. ¿Qué nota le pondría?,7 para Siete,7,2021-02-01 14:30:51
Rosario202101,Nombre1124 Apellido1124,Si tendría que calificar de 1 a 9 la forma en el que el gobernador Omar Perotti se ocupa de los problemas de los santafesinos. ¿Qué nota le pondría?,2 para Dos,2,2021-02-01 14:36:34
Rosario202101,Nombre1126 Apellido1126,Si tendría que calificar de 1 a 9 la forma en el que el gobernador Omar Perotti se ocupa de los problemas de los santafesinos. ¿Qué nota le pondría?,9 para Nueve,9,2021-02-01 14:38:17
Rosario202101,Nombre1138 Apellido1138,Si tendría que calificar de 1 a 9 la forma en el que el gobernador Omar Perotti se ocupa de los problemas de los santafesinos. ¿Qué nota le pondría?,6 para Seis,6,2021-02-01 14:39:34
Rosario202101,Nombre1164 Apellido1164,Si tendría que calificar de 1 a 9 la forma en el que el gobernador Omar Perotti se ocupa de los problemas de los santafesinos. ¿Qué nota le pondría?,1 para Uno,1,2021-02-01 14:43:45
Rosario202101,Nombre1162 Apellido1162,Si tendría que calificar de 1 a 9 la forma en el que el gobernador Omar Perotti se ocupa de los problemas de los santafesinos. ¿Qué nota le pondría?,6 para Seis,6,2021-02-01 14:44:30
Rosario202101,Nombre1171 Apellido1171,Si tendría que calificar de 1 a 9 la forma en el que el gobernador Omar Perotti se ocupa de los problemas de los santafesinos. ¿Qué nota le pondría?,3 para Tres,3,2021-02-01 14:46:52
Rosario202101,Nombre1240 Apellido1240,Si tendría que calificar de 1 a 9 la forma en el que el gobernador Omar Perotti se ocupa de los problemas de los santafesinos. ¿Qué nota le pondría?,5 para Cinco,5,2021-02-01 15:01:34
Rosario202101,Nombre1332 Apellido1332,Si tendría que calificar de 1 a 9 la forma en el que el gobernador Omar Perotti se ocupa de los problemas de los santafesinos. ¿Qué nota le pondría?,3 para Tres,3,2021-02-01 15:13:33
Rosario202101,Nombre1336 Apellido1336,Si tendría que calificar de 1 a 9 la forma en el que el gobernador Omar Perotti se ocupa de los problemas de los santafesinos. ¿Qué nota le pondría?,6 para Seis,6,2021-02-01 15:13:54
Rosario202101,Nombre1474 Apellido1474,Si tendría que calificar de 1 a 9 la forma en el que el gobernador Omar Perotti se ocupa de los problemas de los santafesinos. ¿Qué nota le pondría?,5 para Cinco,5,2021-02-01 15:41:36
Rosario202101,Nombre1500 Apellido1500,Si tendría que calificar de 1 a 9 la forma en el que el gobernador Omar Perotti se ocupa de los problemas de los santafesinos. ¿Qué nota le pondría?,7 para Siete,7,2021-02-01 15:47:36
Rosario202101,Nombre1521 Apellido1521,Si tendría que calificar de 1 a 9 la forma en el que el gobernador Omar Perotti se ocupa de los problemas de los santafesinos. ¿Qué nota le pondría?,4 para Cuatro,4,2021-02-01 15:50:34
Rosario202101,Nombre1531 Apellido1531,Si tendría que calificar de 1 a 9 la forma en el que el gobernador Omar Perotti se ocupa de los problemas de los santafesinos. ¿Qué nota le pondría?,2 para Dos,2,2021-02-01 15:52:35
Rosario202101,Nombre1574 Apellido1574,Si tendría que calificar de 1 a 9 la forma en el que el gobernador Omar Perotti se ocupa de los problemas de los santafesinos. ¿Qué nota le pondría?,1 para Uno,1,2021-02-01 16:02:42
Rosario202101,Nombre1689 Apellido1689,Si tendría que calificar de 1 a 9 la forma en el que el gobernador Omar Perotti se ocupa de los problemas de los santafesinos. ¿Qué nota le pondría?,4 para Cuatro,4,2021-02-01 16:38:42
Rosario202101,Nombre1712 Apellido1712,Si tendría que calificar de 1 a 9 la forma en el que el gobernador Omar Perotti se ocupa de los problemas de los santafesinos. ¿Qué nota le pondría?,1 para Uno,1,2021-02-01 16:44:17
Rosario202101,Nombre1837 Apellido1837,Si tendría que calificar de 1 a 9 la forma en el que el gobernador Omar Perotti se ocupa de los problemas de los santafesinos. ¿Qué nota le pondría?,7 para Siete,7,2021-02-01 17:21:20
Rosario202101,Nombre1851 Apellido1851,Si tendría que calificar de 1 a 9 la forma en el que el gobernador Omar Perotti se ocupa de los problemas de los santafesinos. ¿Qué nota le pondría?,1 para Uno,1,2021-02-01 17:24:55
Rosario202101,Nombre1866 Apellido1866,Si tendría que calificar de 1 a 9 la forma en el que el gobernador Omar Perotti se ocupa de los problemas de los santafesinos. ¿Qué nota le pondría?,5 para Cinco,5,2021-02-01 17:29:16
Rosario202101,Nombre1888 Apellido1888,Si tendría que calificar de 1 a 9 la forma en el que el gobernador Omar Perotti se ocupa de los problemas de los santafesinos. ¿Qué nota le pondría?,2 para Dos,2,2021-02-01 17:35:15
Rosario202101,Nombre1953 Apellido1953,Si tendría que calificar de 1 a 9 la forma en el que el gobernador Omar Perotti se ocupa de los problemas de los santafesinos. ¿Qué nota le pondría?,4 para Cuatro,4,2021-02-01 17:52:33
Rosario202101,Nombre1958 Apellido1958,Si tendría que calificar de 1 a 9 la forma en el que el gobernador Omar Perotti se ocupa de los problemas de los santafesinos. ¿Qué nota le pondría?,6 para Seis,6,2021-02-01 17:53:50
Rosario202101,Nombre1970 Apellido1970,Si tendría que calificar de 1 a 9 la forma en el que el gobernador Omar Perotti se ocupa de los problemas de los santafesinos. ¿Qué nota le pondría?,2 para Dos,2,2021-02-01 17:56:01
Rosario202101,Nombre1978 Apellido1978,Si tendría que calificar de 1 a 9 la forma en el que el gobernador Omar Perotti se ocupa de los problemas de los santafesinos. ¿Qué nota le pondría?,4 para Cuatro,4,2021-02-01 17:58:43
